"TableInfos"
"ID";"Title";"ShortTitle";"Identifier";"Summary";"Modified";"ReasonDelivery";"ExplanatoryText";"Language";"Catalog";"Frequency";"Period";"ShortDescription";"Description";"DefaultPresentation";"DefaultSelection";"GraphTypes";"OutputStatus";"Source";"MetaDataModified";"SearchPriority"
"0";"(On)veiligheidsbeleving; regio ";"(On)veiligheidsbeleving; regio";"81877NED";"Onveiligheidsgevoelens, kans op slachtofferschap, respectloos gedrag 
in buurt en woonplaats";"2018-03-01T15:30:00";"Actualisering";"";"nl";"CBS";"Perjaar";"2012-2017";"
De Veiligheidsmonitor (VM) is een tweejaarlijks terugkerend bevolkingsonderzoek naar veiligheid, leefbaarheid en slachtofferschap. Ook wordt er aandacht besteed aan overlast in de buurt, respectloos gedrag, preventiemaatregelen, het functioneren van de politie en het gemeentelijke veiligheidsbeleid. Hierdoor wordt op eenduidige wijze cijfers verkregen over de (beleving van) veiligheid op zowel landelijk, regionaal als (beneden)lokaal niveau.

In deze tabel staat de beleving van de (on)veiligheid door de burger centraal. Het gaat dan om de veiligheidsbeleving in de eigen buurt, in de eigen woonplaats, en in het algemeen. Ook het thema respectloos gedrag komt aan de orde. De gegevens worden weergegeven voor Nederland in totaliteit, de landsdelen en provincies, en daarnaast ook voor de regionale politie eenheden, politie districten, politie basisteams en voor alle gemeenten met meer dan 70 000 inwoners. Van deze gemeenten met meer dan 70 000 inwoners zijn ook de cijfers van de stedennetwerken G4 en G32 en de overige gemeenten die niet tot deze stedennetwerken behoren opgenomen. 

De Veiligheidsmonitor is een enquêteonderzoek gebaseerd op een steekproef. Dit betekent dat de weergegeven cijfers schattingen zijn, waarvoor betrouwbaarheidsmarges gelden. Deze marges zijn ook in de tabel opgenomen. De cijfers hebben betrekking op personen van 15 jaar of ouder, tenzij anders vermeld. De enquête is uitgevoerd in de periode augustus-november.

Door wijzigingen in de vraagstellingen en in de onderzoeksopzet zijn de uitkomsten van de Veiligheidsmonitor (VM) niet zonder meer te vergelijken met die van eerdere slachtofferenquêtes, zoals de Integrale Veiligheidsmonitor (IVM; 2008-2011) en de Veiligheidsmonitor Rijk (VMR; 2005-2008). Voor meer informatie zie de onder 4. Bronnen en Methoden opgenomen onderzoeksbeschrijving Veiligheidsmonitor vanaf 2012. 

Status van de cijfers:
De cijfers in deze tabel zijn definitief.

Wijzigingen per 1 maart 2018
De cijfers voor het verslagjaar 2017 zijn toegevoegd.

Wanneer komen er nieuwe cijfers?
Nieuwe gegevens verschijnen tweejaarlijks omstreeks maart.
";"INHOUDSOPGAVE

1. Toelichting
2. Definities en verklaring van symbolen
3. Koppelingen naar relevante tabellen en artikelen
4. Bronnen en methoden
5. Meer informatie

1. TOELICHTING

De Veiligheidsmonitor (VM) is een tweejaarlijks terugkerend bevolkingsonderzoek naar veiligheid, leefbaarheid en slachtofferschap. Ook wordt er aandacht besteed aan overlast in de buurt, respectloos gedrag, preventiemaatregelen, het functioneren van de politie en het gemeentelijke veiligheidsbeleid. Hierdoor wordt op eenduidige wijze cijfers verkregen over de (beleving van) veiligheid op zowel landelijk, regionaal als (beneden)lokaal niveau.

In deze tabel staat de beleving van de (on)veiligheid door de burger centraal. Het gaat dan om de veiligheidsbeleving in de eigen buurt, in de eigen woonplaats, en in het algemeen. Ook het thema respectloos gedrag komt aan de orde. De gegevens worden weergegeven voor Nederland in totaliteit, de landsdelen en provincies, en daarnaast ook voor de regionale politie eenheden, politie districten, politie basisteams en voor alle gemeenten met meer dan 70 000 inwoners. Van deze gemeenten met meer dan 70 000 inwoners zijn ook de cijfers van de stedennetwerken G4 en G32 en de overige gemeenten die niet tot deze stedennetwerken behoren opgenomen. 

De Veiligheidsmonitor is een enquêteonderzoek gebaseerd op een steekproef. Dit betekent dat de weergegeven cijfers schattingen zijn, waarvoor betrouwbaarheidsmarges gelden. Deze marges zijn ook in de tabel opgenomen. De cijfers hebben betrekking op personen van 15 jaar of ouder, tenzij anders vermeld. De enquête is uitgevoerd in de periode augustus-november.

Door wijzigingen in de vraagstellingen en in de onderzoeksopzet zijn de uitkomsten van de Veiligheidsmonitor (VM) niet zonder meer te vergelijken met die van eerdere slachtofferenquêtes, zoals de Integrale Veiligheidsmonitor (IVM; 2008-2011) en de Veiligheidsmonitor Rijk (VMR; 2005-2008). Voor meer informatie zie de onder 4. Bronnen en Methoden opgenomen onderzoeksbeschrijving Veiligheidsmonitor vanaf 2012. 

Status van de cijfers:
De cijfers in deze tabel zijn definitief.

Wijzigingen per 1 maart 2018
De cijfers voor het verslagjaar 2017 zijn toegevoegd.

Wanneer komen er nieuwe cijfers?
Nieuwe gegevens verschijnen tweejaarlijks omstreeks maart.

2. DEFINITIES EN VERKLARING VAN SYMBOLEN

Definities:
"BT0074 ";"Centrum-Jordaan (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0191 ";"Boven IJ (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams.

Naamswijziging per 01-01-2015, 
oude naam: Amsterdam-Noord (BT0075)

"
"BT0076 ";"Oost-Zeeburg (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0077 ";"Oost-Watergraafsmeer (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0078 ";"Diemen-Ouder-Amstel (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0192 ";"Zuidoost-Centrumgebied (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams.

Naamswijziging per 01-01-2015, 
oude naam: Zuidoost-Bijlmermeer (BT0079)


"
"BT0080 ";"Zuidoost-Gaasperdam (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0081 ";"Zuid-de Pijp (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0082 ";"Zuid-Buitenveldert (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0083 ";"Amstelveen (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0084 ";"Aalsmeer - Uithoorn (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0085 ";"West-Haarlemmerweg (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0193 ";"West-Overtoomsesluis (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams.

Naamswijziging per 01-01-2015, 
oude naam: Zuidoost-Bijlmermeer (BT0079)


"
"BT0194 ";"Nieuw West-Zuid (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams.

Naamswijziging per 01-01-2015, 
oude naam: Nieuw-West-Osdorp (BT0087)
"
"BT0195 ";"Nieuw West-Noord (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams.

Naamswijziging per 01-01-2015, 
oude naam: Nieuw-West-Slotervaart / Slotermeer (BT0088)
"
"BT0089 ";"Jan Hendrikstraat (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0090 ";"De Heemstraat (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0091 ";"Hoefkade (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0092 ";"Overbosch (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0093 ";"Loosduinen (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0094 ";"Scheveningen (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0095 ";"Segbroek (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0096 ";"Laak (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0097 ";"Beresteinlaan (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0098 ";"Zuiderpark (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0099 ";"Leidschenveen - Ypenburg (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0100 ";"Zoetermeer (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0101 ";"Leidschendam - Voorburg (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0102 ";"Wassenaar (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0103 ";"Pijnacker - Nootdorp (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0104 ";"Rijswijk (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0105 ";"Westland (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0106 ";"Delft (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0107 ";"Bollenstreek-Noord (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0108 ";"Katwijk (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0109 ";"Noordwijk (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0110 ";"Leiden-Noord (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0111 ";"Leiden-Zuid (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0112 ";"Leiden-Midden (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0113 ";"Alphen aan de Rijn (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0114 ";"Kaag en Braassem (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0115 ";"Gouda (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0116 ";"Waddinxveen / Zuidplas (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0117 ";"Krimpenerwaard (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0118 ";"Waterweg (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0119 ";"Schiedam (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0120 ";"Midden-Schieland (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0121 ";"Delfshaven (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0122 ";"Centrum (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0123 ";"Maas-Rotte (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0124 ";"IJsselland (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0125 ";"Charlois (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0126 ";"Feijenoord (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0127 ";"IJsselmonde (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0128 ";"Haringvliet (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0196 ";"Nissewaard (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams.

Naamswijziging per 01-01-2015, 
oude naam: Spijkenisse (BT0129)
"
"BT0130 ";"Oude Maas (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0131 ";"Hoeksche Waard (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0132 ";"Drechtsteden-Buiten (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0133 ";"Drechtsteden-Binnen (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0134 ";"Alblasserwaard-Vijfheerenlanden (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0135 ";"Walcheren (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0136 ";"Zeeuws-Vlaanderen (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0137 ";"Oosterscheldebekken (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0138 ";"Bergen op Zoom (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0139 ";"Roosendaal (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0140 ";"Weerijs (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0141 ";"Markdal (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0142 ";"Dongemond (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0143 ";"Tilburg-Centrum (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0144 ";"Leijdal (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0145 ";"Groene Beemden (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0146 ";"Langstraat (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0147 ";"'s-Hertogenbosch (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0148 ";"Meierij (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0149 ";"Maasland (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0150 ";"Maas en Leijgraaf (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0151 ";"Eindhoven-Zuid (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0152 ";"Eindhoven-Noord (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0153 ";"De Kempen (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0154 ";"Dommelstroom (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0155 ";"Peelland (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0156 ";"Venray / Gennep (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0157 ";"Horst / Peel en Maas (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0158 ";"Venlo / Beesel (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0159 ";"Weert (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0160 ";"Roermond (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0161 ";"Echt (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0162 ";"Brunssum / Landgraaf (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0163 ";"Kerkrade (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0164 ";"Heerlen (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0165 ";"Heuvelland (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0166 ";"Maastricht (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"BT0167 ";"Westelijke Mijnstreek (BT)";"BT = Basisteam

De indeling in robuuste basisteams is ingevoerd per 1 januari 2013 en berust op de Politiewet 2012. Nederland telt 167 robuuste basisteams."
"A042156";"Gemeenten > 70 000 inwoners";"Gemeenten met meer dan 70 000 inwoners."
"G04    ";"G4 ";"Samenwerkingsverband van de gemeenten Amsterdam, 's-Gravenhage, Rotterdam en Utrecht."
"G32    ";"G32          ";"G32
Samenwerkingsverband van grote steden binnen het Nederlandse grotestedenbeleid (GSB), exclusief de G4. De G32 is een uitbreiding van de oorspronkelijke G27.
Het samenwerkingsverband telt de volgende gemeenten: 
GM0361 Alkmaar 
GM0141 Almelo 
GM0034 Almere 
GM0484 Alphen aan den Rijn (sinds 2014)
GM0307 Amersfoort 
GM0200 Apeldoorn 
GM0202 Arnhem 
GM0758 Breda 
GM0503 Delft (sinds 2011)
GM0150 Deventer 
GM0505 Dordrecht 
GM0228 Ede 
GM0772 Eindhoven 
GM0114 Emmen 
GM0153 Enschede 
GM0513 Gouda (sinds 2012)
GM0014 Groningen
GM0392 Haarlem 
GM0394 Haarlemmermeer 
GM0917 Heerlen 
GM0794 Helmond 
GM0164 Hengelo (O.) 
GM0796 's-Hertogenbosch 
GM0405 Hoorn (sinds 2017)
GM0080 Leeuwarden 
GM0546 Leiden 
GM0995 Lelystad 
GM0935 Maastricht 
GM0268 Nijmegen 
GM0828 Oss (sinds 2014)
GM1674 Roosendaal (sinds 2014)
GM0606 Schiedam 
GM1883 Sittard-Geleen 
GM0855 Tilburg 
GM0983 Venlo 
GM0479 Zaanstad 
GM0637 Zoetermeer 
GM0193 Zwolle 

Sinds de toetreding van Delft in 2011, Gouda in 2012, Alphen aan den Rijn, Oss en Roosendaal in 2014 en Hoorn in 2017 telt de G32 geen 32 gemeenten meer; er is besloten de naam voorlopig gelijk te houden. 


"
"A042157";"Gemeenten > 70 000 inw. excl. G4 en G32";"Gemeenten met 70 000 inwoners of meer die niet behoren tot het samenwerkingsverband van de G4 en de G32. "
"GM0361 ";"Alkmaar";"Gemeentelijke herindeling per 01-01-2015
Begindatum voor 1830"
"GM0141 ";"Almelo";"Begindatum 01-12-1913"
"GM0034 ";"Almere";"Ontstaan per 01-01-1984"
"GM0484 ";"Alphen aan den Rijn";"Gemeentelijke herindeling per 01-01-2014
Naamswijziging per 01-01-1918"
"GM0307 ";"Amersfoort";"Begindatum voor 1830"
"GM0362 ";"Amstelveen";"Naamswijziging per 01-01-1964"
"GM0363 ";"Amsterdam";"Begindatum voor 1830"
"GM0200 ";"Apeldoorn";"Begindatum voor 1830"
"GM0202 ";"Arnhem";"Begindatum voor 1830"
"GM0758 ";"Breda";"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
"GM0503 ";"Delft";"Begindatum voor 1830"
"GM0150 ";"Deventer";"Gemeentelijke herindeling per 01-01-2005
Gemeentelijke herindeling per 01-01-1999
Begindatum voor 1830"
"GM0505 ";"Dordrecht";"Begindatum voor 1830"
"GM0228 ";"Ede";"Begindatum voor 1830"
"GM0772 ";"Eindhoven";"Begindatum voor 1830"
"GM0114 ";"Emmen";"Gemeentelijke herindeling per 01-01-1998
Begindatum voor 1830"
"GM0153 ";"Enschede";"Begindatum voor 1830"
"GM0513 ";"Gouda";"Begindatum voor 1830"
"GM0518 ";"'s-Gravenhage (gemeente)";"Begindatum voor 1830"
"GM0014 ";"Groningen (gemeente)";"Begindatum voor 1830"
"GM0392 ";"Haarlem";"Begindatum voor 1830"
"GM0394 ";"Haarlemmermeer";"Begindatum 16-11-1855"
"GM0917 ";"Heerlen";"Begindatum 02-01-1839"
"GM0794 ";"Helmond";"Begindatum voor 1830"
"GM0164 ";"Hengelo (O.)";"Begindatum voor 1830"
"GM0796 ";"'s-Hertogenbosch";"Gemeentelijke herindeling per 01-01-2015
Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
"GM0402 ";"Hilversum";"Begindatum voor 1830"
"GM0405 ";"Hoorn";"Begindatum voor 1830"
"GM0080 ";"Leeuwarden";"Gemeentelijke herindeling per 01-01-2014
Begindatum voor 1830"
"GM0546 ";"Leiden";"Begindatum voor 1830"
"GM1916 ";"Leidschendam-Voorburg";"Ontstaan per 01-01-2002"
"GM0995 ";"Lelystad";"Ontstaan per 01-01-1980"
"GM0935 ";"Maastricht";"Begindatum voor 1830"
"GM1948 ";"Meierijstad";"Ontstaan per 01-01-2017"
"GM0268 ";"Nijmegen";"Begindatum voor 1830"
"GM1930 ";"Nissewaard";"Ontstaan per 01-01-2015"
"GM0828 ";"Oss";"Gemeentelijke herindeling per 01-01-2015
Gemeentelijke herindeling per 01-01-2011
Gemeentelijke herindeling per 01-01-2003
Gemeentelijke herindeling per 01-01-1994
Begindatum voor 1830"
"GM0439 ";"Purmerend";"Begindatum voor 1830"
"GM1674 ";"Roosendaal";"Ontstaan per 01-01-1997"
"GM0599 ";"Rotterdam";"Begindatum voor 1830"
